source_pack,source_path,sha256,organized_path,status
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/fg/e.png,850a6d435bb998cf8bed369230d01125afd16f2d6b61fd02a10ba658570d9666,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/fg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/s-hurt3.png,8bffed2a1d2d08e9593094ced6e16775dc62b5dd89e1984735475bab64ba2b58,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/s-hurt2.png,624465dc8631da3ee0b3762b6eed156f82cd17bb48a538af2bdadbc1cb50bae6,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/n.png,4f0e13e78bf438e70a5a9838386919f7ae6b6bb62b15b4f260bef8438aa0e8aa,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/s-hurt5.png,bb0f60752c42ec14bf9bada3e0dd0c5f37e0ceb92059c6e3ca03de7966493d8f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/s-hurt4.png,7af4a827fb1a391569d75ad4fbaaf80dbb6ec7b43b90426ae38aed17ea85c559,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/w.png,fe246c195f96b7e79b53f83fd084e0b23bc66d6b1cc1f56eda560afd57d2ac7e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/bg/e.png,ee5170fc545fcbfaa05cc48879eddeac02740ac7cad921a91cdb8d061f2e952b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/bg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/fg/w.png,6323b172308eafd40c6204d7198def344645aa8cce33bbc228c21f39f61e83d2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/fg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_2/fg/e.png,3e82e1ae2077d8f5fe2bf5644cc90a4dfb494942851fd59b07be0ad1014a5387,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_2/fg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/bg/n.png,aba85131660ca6ee2f8ebd19c69725c46ee738d9c38a34172e9890266adfd840,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/bg/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/bg/s-hurt5.png,5322cc955c26c06727142c7fc562cca31616367a3cb3b88f01349fd9f2829490,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/bg/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/bg/w.png,b56ec421303b67fe155effd1df25572b69cd5b7274aad70ee9f93a902ed22688,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/bg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/bg/e.png,b690ecb196d2f60a3e06a29f61ade945fbde18672b50fc8a01434c439e928a5b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/bg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/fg/s-hurt3.png,6b5f45d58d33a50f79285944243b52ac921b44cee167e01cd9e9bc404cb42aa1,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/fg/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/fg/s-hurt2.png,ecb83f8a1ea8bec0acd43857a527a7b19e1f4ab5ee094b4464e9e451db11ed06,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/fg/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/fg/s-hurt4.png,a6dd5ec4cd2f1f4f89c9b42cdd632feca0ae32ebab2ad13fa8856b39f68f152b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/fg/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/fg/w.png,1b4e665b33b8c92b91802e47c874fa90a2d1b2b7784a27f362b1885748e67317,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/fg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/wings/fg/e.png,8541a068b3ef584f3220d7a287d5124b58c79f0ec1af56f3f8dfa116faf0a408,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/wings/fg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/bg/s-hurt3.png,d16c0f023bd7402f2476eb368fa356756b3f71da13917d83ad10dda030f4fa25,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/bg/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/bg/s-hurt2.png,a52f50a95867eccd3333e822ac905310867db990c1047fd5611059e9f0059911,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/bg/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/bg/n.png,582cfb6bb1c1b026579b7b98f759540345bdf3786b711cc7ef7d509e8d8faa4b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/bg/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/bg/w.png,155cad94f822d051646a6d0f3be6e967db12ad632426672d9f1695688fc4a3d9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/bg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/bg/s.png,2630cf4b1188f460916cd64a8bc3c8e17ac7877733d44f38c915accbdadf3c63,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/bg/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/bg/e.png,1b9fa6482f1f684208be3fd34216f96478a5871614c4b4525df91839a1a7eced,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/bg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/fg/s-hurt5.png,6fe07da104272d32ba4f6c13c238b981a8ca82c2bae7c254e70c92d18ab556ff,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/fg/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/fg/s-hurt4.png,ff9e5b8179aaa378ca379d30537e71acf39702cebcedf061a46591782d916770,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/fg/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/fg/w.png,176b8cae1b094d1ec6c7923782258cded3fd58f4c25283468e37ae565e7db39b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/fg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_1/fg/e.png,0e0d3e48cf3627cf5ae7b1a47b437ea8245226fc24c3c469600add1a0fd4884a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_1/fg/e.png/e.png,ADDED
lpc-ship.zip,lpc-ship/ship-cannon.png,9728203c9eeb62ef256954784542ebcceaab8e11bc42417766bc08d1ed1553f2,03_ENVIRONMENT/Ships/LPC_Ship/ship-cannon.png,ADDED
lpc-ship.zip,lpc-ship/rigging.png,a042e31bbfad5170d77cafac559c7d7e054e4a12002e65923af4f04428d0f589,03_ENVIRONMENT/Ships/LPC_Ship/rigging.png,ADDED
lpc-ship.zip,lpc-ship/lpc-ship-accessories.png,8df51f3666d84ed451ea59d77ab45dbbf435a101771a9fccfe69d85d54e5e852,03_ENVIRONMENT/Ships/LPC_Ship/lpc-ship-accessories.png,ADDED
lpc-ship.zip,lpc-ship/lpc-ship.png,4e0ad1c82075c090c66191d5b04ef5c4cb067a92aabfbdfba93886b8b437fdfd,03_ENVIRONMENT/Ships/LPC_Ship/lpc-ship.png,ADDED
weapons.zip,weapons/weapons.png,56e5e61d83db8b9fdfa9053cd24e822761e2f0dc45d4dc2cf71bfff2f93ac8e1,05_OBJECTS/Weapons/LPC_Weapons_Tuomo_Untinen/weapons.png,ADDED
lpc_dcss_swords.zip,LPC_DCSS_Swords/long_sword_bg.png,f43e60bca04e5e97535987f65c25592a1b1a59c1649bd92e19ca6560fc5e03fb,05_OBJECTS/Weapons/LPC_DCSS_Swords/long_sword_bg.png,ADDED
lpc_dcss_swords.zip,LPC_DCSS_Swords/katana_bg.png,899f25129c1553d6008a8fc3d7edc7ebed0cf8a926eac2123441e8367b776d69,05_OBJECTS/Weapons/LPC_DCSS_Swords/katana_bg.png,ADDED
lpc_dcss_swords.zip,LPC_DCSS_Swords/scimitar_bg.png,1e1aa4744de1db3ee88d33431504c8be90d456a9e4fd8d6678d05e044ce2df59,05_OBJECTS/Weapons/LPC_DCSS_Swords/scimitar_bg.png,ADDED
lpc_dcss_swords.zip,LPC_DCSS_Swords/katana_fg.png,ec3595ce819f65c7ce691acea1fdd2eae02c602766909941705aa7609b9cc09f,05_OBJECTS/Weapons/LPC_DCSS_Swords/katana_fg.png,ADDED
lpc_dcss_swords.zip,LPC_DCSS_Swords/long_sword_fg.png,379b57d3f9804288405dc3e829df4af60ff173baee2a9ecae113042270940cde,05_OBJECTS/Weapons/LPC_DCSS_Swords/long_sword_fg.png,ADDED
lpc_dcss_swords.zip,LPC_DCSS_Swords/scimitar_fg.png,20e6b70d6c5edba8cb81a01fc7044b3008ca772721078c07ddc29f02401af4f5,05_OBJECTS/Weapons/LPC_DCSS_Swords/scimitar_fg.png,ADDED
standalone,toolrack.png,4ae1e8ba95e85bc3be13b21b2d3085616c40070b48f13adc1d5c1c00d2636669,05_OBJECTS/Tools/Hanging_Toolracks/toolrack.png,ADDED
standalone,lpc_simple_staff_male.png,4b7b6ea2877f8d83e51741bd09b0a82e06906c02fc381431b8dc94be7b21afd5,05_OBJECTS/Weapons/LPC_Simple_Staff/lpc_simple_staff_male.png,ADDED
standalone,lpc_simple_staff_female.png,d3dc62a00e7de6759409cb3a6ceba518f2a3219ed6963f8bc2f6b0a62e9a186f,05_OBJECTS/Weapons/LPC_Simple_Staff/lpc_simple_staff_female.png,ADDED
